ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
000001.SZ,20260604,0.4479,,4.8763,0.4524,1.5786,,20997203.4902,20996859.9065
000002.SZ,20260604,1.8695,,,0.3465,0.1707,,3829757.7402,3119136.4127
000006.SZ,20260604,1.9449,,,2.1121,7.4353,,1133995.8386,1133987.2706
000007.SZ,20260604,3.0964,,,24.0841,10.1706,,431327.8148,431327.8148
000008.SZ,20260604,0.9082,,,3.2346,3.2647,,698109.0645,698088.3167
000009.SZ,20260604,0.8535,,352.1667,1.8231,0.7621,,1828662.7012,1826398.5097
000010.SZ,20260604,4.2456,,,8.3981,3.8244,,247175.2428,186650.559
000011.SZ,20260604,0.8418,,2617.1399,1.2783,1.7591,,430296.9044,380115.342
000012.SZ,20260604,3.5829,,1145.4942,0.9804,0.9368,,1277836.9006,822912.9712
000014.SZ,20260604,2.0839,,,1.8351,6.1095,,253422.3965,253422.3965
000016.SZ,20260604,2.4064,,,,0.8381,,772950.476,512506.6098
000017.SZ,20260604,1.5076,,87.5239,9.2693,5.1131,,361822.0898,231431.5243
000019.SZ,20260604,2.0647,,33.911,1.455,1.3522,,735317.4921,265539.6877
000020.SZ,20260604,1.7034,,100.7203,7.8708,4.3803,,349704.1153,223739.2579
000021.SZ,20260604,10.5639,,52.1025,4.6756,3.8784,,6246713.5974,6245798.1798
000025.SZ,20260604,1.748,,46.2908,3.532,5.001,,656932.8797,598594.1597
000026.SZ,20260604,3.8851,,81.6917,2.5746,2.448,,874827.1991,785992.9403
000027.SZ,20260604,1.6208,,18.5199,1.1078,0.85,,3706006.7446,3706006.7446
000028.SZ,20260604,0.5938,,11.5338,0.6686,0.1732,,1263402.7248,1085179.9695
000029.SZ,20260604,0.547,,1004.4623,6.5625,19.4339,,2371331.04,2090051.04
000030.SZ,20260604,0.5625,,11.6809,0.9088,0.4423,,775634.6911,753578.6376
000031.SZ,20260604,1.1878,,,1.0729,0.3297,,1097296.2148,1097294.0035
000032.SZ,20260604,2.7238,,,2.7025,0.4021,,1988033.3528,1861701.3068
000034.SZ,20260604,3.5193,,46.7391,2.2607,0.166,,2531681.7609,2114378.1266
000035.SZ,20260604,1.3337,,47.0056,1.2629,2.5934,,1358790.6456,1316111.6506
000036.SZ,20260604,2.0022,,79.3097,1.3948,9.6019,,717351.3685,716923.409
000037.SZ,20260604,14.0205,,37.2644,4.0876,15.9408,,690765.935,388388.7399
000039.SZ,20260604,1.7319,,,1.1646,0.355,,5441053.0685,2322119.8053
000042.SZ,20260604,1.0114,,,2.9306,3.5018,,664166.3079,663438.3745
000045.SZ,20260604,1.0651,,82.045,1.9067,1.7596,,572369.6894,516434.6894
000048.SZ,20260604,3.2778,,,2.0573,1.5612,,772505.4068,771194.1068
000049.SZ,20260604,2.1881,,29.2588,1.4104,0.4109,,946595.4322,946340.2954
000050.SZ,20260604,2.1628,,,0.7472,0.5631,,2007079.0936,2007063.3346
000055.SZ,20260604,10.5144,,,0.7147,1.1918,,399481.2124,251417.8476
000056.SZ,20260604,7.6021,,,,0.6179,,206942.4385,158153.3114
000058.SZ,20260604,1.203,,121.0115,4.2919,5.1507,,861840.4704,689317.5478
000059.SZ,20260604,2.0589,,,0.7549,0.1796,,735743.567,735729.974
000060.SZ,20260604,6.3335,,33.556,1.7343,0.5463,,3464114.5172,3464070.6422
000061.SZ,20260604,0.7567,,28.5112,1.4285,1.9691,,1234645.8652,1116062.0565
000062.SZ,20260604,6.8384,,61.3958,5.0684,1.2518,,3427444.8482,3424137.5523
000063.SZ,20260604,5.9735,,40.3419,2.3502,1.3283,,18053060.6635,15200242.5296
000065.SZ,20260604,3.4798,,22.3304,1.3105,1.1969,,1466901.4468,1231377.3697
000066.SZ,20260604,3.8844,,2870.2033,5.2967,3.5807,,5790309.363,5789861.9592
000068.SZ,20260604,1.6805,,,5.5719,4.3788,,326161.5543,326161.5543
000069.SZ,20260604,0.8277,,,0.4494,0.5106,,1535211.7881,1317632.9402
000070.SZ,20260604,8.4853,,,19.9439,3.6108,,1609132.1345,1587515.207
000078.SZ,20260604,4.1364,,,3.5813,0.1762,,444659.8304,443661.454
000088.SZ,20260604,0.7832,,15.5081,1.2428,25.9684,,2287772.6722,1391669.7124
000089.SZ,20260604,0.621,,21.5821,1.1265,2.5668,,1339152.4894,1339152.4894
000090.SZ,20260604,2.6665,,41.1632,0.5849,0.2822,,657727.9928,657687.8648
000096.SZ,20260604,1.4045,,37.7739,1.5423,3.0437,,425040.0,411232.64
000099.SZ,20260604,1.4652,,37.4655,2.1114,5.1896,,1163655.2055,1163655.2055
000100.SZ,20260604,11.136,,20.2227,1.6326,0.546,,10234024.3239,9412960.8766
000151.SZ,20260604,6.3484,,12.3536,5.7028,3.9121,,499339.645,438191.071
000153.SZ,20260604,1.1567,,25.9256,1.1689,0.6797,,255112.3516,251918.8049
000155.SZ,20260604,2.1183,,47.1547,2.3368,6.302,,2510788.9451,2510788.9451
000156.SZ,20260604,0.5514,,27.5986,0.8154,1.3641,,1237758.8713,1135517.0858
000157.SZ,20260604,1.2123,,14.7521,1.0959,1.2072,,6391267.5394,5224485.8344
000158.SZ,20260604,1.9734,,733.4485,4.3749,3.0459,,2319592.8622,2304059.7258
000159.SZ,20260604,5.2026,,90.1173,1.6043,1.5915,,330711.9632,330699.9232
000166.SZ,20260604,0.3987,,10.942,0.9436,4.3786,,10817256.0499,9735339.1605
000301.SZ,20260604,0.2889,,62.7118,2.2117,0.6035,,7682251.9558,7678644.5896
000333.SZ,20260604,0.3551,,14.1968,2.6929,1.3649,,62746640.3878,56555287.4971
000338.SZ,20260604,1.7405,,25.8514,3.0893,1.2336,,29226075.9513,16712209.5658
000400.SZ,20260604,4.5392,,22.9378,2.0011,1.6349,,2455898.2423,2439211.7354
000401.SZ,20260604,0.2843,,107.2895,0.4021,0.4424,,1044679.3734,1034122.3716
000402.SZ,20260604,2.5638,,,0.4351,1.0565,,863800.7431,863720.9907
000403.SZ,20260604,1.4412,,34.5554,1.5045,4.6919,,1220310.2436,1207838.1006
000404.SZ,20260604,2.027,,11.0042,1.2702,0.4953,,560972.7591,558338.9671
000407.SZ,20260604,1.3526,,22.441,1.1922,0.912,,368755.4709,366949.6253
000408.SZ,20260604,0.5709,,26.0377,7.9656,32.5718,,12182623.0648,12182494.9423
000409.SZ,20260604,0.9325,,90.69,3.9053,4.414,,641151.9777,558597.2813
000410.SZ,20260604,0.8508,,,3.3233,3.3208,,1388114.2567,1032813.6065
000411.SZ,20260604,2.4754,,13.7278,1.2207,0.195,,659743.8025,658443.5732
000415.SZ,20260604,1.0432,,,0.8119,0.5417,,2424332.3425,2114022.2715
000417.SZ,20260604,6.0436,,40.6553,1.2735,0.9576,,606749.9076,606083.3569
000419.SZ,20260604,1.2019,,19.1425,0.7986,1.6167,,272878.4928,272878.4928
000420.SZ,20260604,3.1061,,258.206,2.4254,1.952,,1076984.3342,1076619.6116
000421.SZ,20260604,1.0741,,37.5931,1.1679,0.44,,329140.2156,329071.7782
000422.SZ,20260604,2.6587,,15.1466,2.3262,0.5086,,1447575.2517,1408007.2837
